date; À vista R$; À vista US$;Unnamed: 3;Unnamed: 4;temperature_2m_max;temperature_2m_min;wind_speed_10m_max;rain_sum;precipitation_hours;rain
2016-10-08;421,91;135,10;;;12.438999;7.589;16.87398;0.9000001;5.0;0.0
2016-11-08;423,93;135,10;;;5.139;0.439;14.277983;0.7;6.0;0.0
2016-12-08;422,39;132,54;;;8.738999;3.489;21.749481;0.0;0.0;0.0
2016-08-15;423,16;133,03;;;20.989;12.238999;14.021525;0.0;0.0;0.0
2016-08-16;423,66;133,02;;;20.989;10.039;17.057314;1.6000001;5.0;0.0
2016-08-17;423,22;131,84;;;21.039;9.039;8.209263;0.0;0.0;0.0
2016-08-18;423,83;130,85;;;21.039;12.938999;13.441071;0.2;1.0;0.0
2016-08-19;425,57;132,58;;;25.588999;12.389;9.387651;0.0;0.0;0.0
2016-08-22;424,15;132,42;;;23.239;14.339;14.77755;0.4;2.0;0.0
2016-08-23;424,23;131,26;;;23.639;15.539;18.129137;0.1;1.0;0.0
2016-08-24;422,99;131,20;;;27.189;14.688999;11.384198;0.0;0.0;0.0
2016-08-25;426,15;132,02;;;29.189;16.689;16.563911;0.0;0.0;0.0
2016-08-26;422,66;129,25;;;32.689003;17.838999;14.561099;0.0;0.0;0.0
2016-08-29;424,65;131,35;;;24.189;14.589;22.81957;0.5;3.0;0.0
2016-08-30;423,02;130,36;;;22.689;13.188999;13.513193;0.0;0.0;0.0
2016-08-31;422,11;130,97;;;25.789;12.988999;12.594856;0.0;0.0;0.0
2016-01-09;422,95;130,22;;;3.639;-3.011;12.096214;0.0;0.0;0.0
2016-02-09;424,93;130,79;;;9.289;5.039;34.01762;6.0;9.0;0.3
2016-05-09;424,95;129,64;;;23.088999;10.938999;20.12461;0.0;0.0;0.0
2016-06-09;426,65;132,95;;;20.389;14.289;16.279802;0.8;6.0;0.1
2016-08-09;424,40;132,17;;;20.289;11.988999;15.683776;0.1;1.0;0.0
2016-09-09;429,40;131,07;;;26.838999;15.488999;14.168641;0.0;0.0;0.0
2016-12-09;429,92;132,49;;;9.339;5.889;20.674158;0.0;0.0;0.0
2016-09-13;428,15;129,15;;;31.039;17.838999;16.45007;0.0;0.0;0.0
2016-09-14;428,65;128,41;;;28.789;17.588999;17.026896;0.0;0.0;0.0
2016-09-15;430,95;130,35;;;25.838999;15.938999;14.934577;0.0;0.0;0.0
2016-09-16;434,65;133,16;;;27.338999;14.889;12.181625;0.2;2.0;0.0
2016-09-19;435,55;133,11;;;18.939;11.539;13.783817;0.0;0.0;0.0
2016-09-20;438,53;134,85;;;18.239;11.039;7.729527;0.0;0.0;0.0
2016-09-21;440,47;137,09;;;18.739;11.488999;10.495713;0.5;4.0;0.0
2016-09-22;443,14;137,66;;;19.588999;9.889;7.9932966;0.0;0.0;0.0
2016-09-23;447,13;138,13;;;21.639;11.289;11.503113;0.0;0.0;0.0
2016-09-26;444,14;136,83;;;21.389;10.639;9.605998;0.0;0.0;0.0
2016-09-27;451,30;139,76;;;21.239;9.039;11.885453;0.0;0.0;0.0
2016-09-28;452,61;140,34;;;21.489;13.639;27.698952;0.0;0.0;0.0
2016-09-29;456,29;140,10;;;24.789;16.389;24.063513;0.0;0.0;0.0
2016-09-30;459,63;141,38;;;20.588999;11.589;18.25026;0.0;0.0;0.0
2016-03-10;458,12;143,16;;;8.238999;0.73899996;15.978486;0.0;0.0;0.0
2016-04-10;461,26;141,71;;;9.938999;5.089;11.246759;1.4000001;7.0;0.0
2016-05-10;467,12;145,02;;;22.889;11.789;19.829433;0.0;0.0;0.0
2016-06-10;468,37;145,28;;;20.989;12.339;22.553934;0.0;0.0;0.0
2016-07-10;473,37;147,24;;;29.639;17.739;16.58346;0.2;1.0;0.0
2016-10-10;473,51;147,79;;;11.738999;4.139;7.9932976;0.0;0.0;0.0
2016-11-10;483,24;151,11;;;3.489;-0.211;13.722565;0.0;0.0;0.0
2016-10-13;487,93;153,49;;;7.589;6.289;18.416384;0.3;2.0;0.2
2016-10-14;495,10;154,57;;;12.589;4.739;24.36325;0.0;0.0;0.0
2016-10-17;499,10;155,77;;;12.938999;6.989;16.279802;0.0;0.0;0.0
2016-10-18;507,09;159,41;;;13.938999;8.539;10.24578;1.4000001;7.0;0.0
2016-10-19;512,36;161,63;;;10.539;7.489;14.113652;10.599999;14.0;0.2
2016-10-20;518,58;165,26;;;10.139;5.589;10.495713;3.3000002;14.0;0.0
2016-10-21;522,91;165,22;;;9.389;4.289;11.592894;2.1000001;9.0;0.3
2016-10-24;526,07;168,67;;;11.188999;4.089;9.793059;7.7000003;13.0;0.0
2016-10-25;529,11;170,24;;;10.039;3.639;8.759178;2.1;6.0;0.2
2016-10-26;531,57;169,13;;;7.589;3.9390001;8.311245;0.2;1.0;0.0
2016-10-27;533,21;169,11;;;11.139;6.439;16.595179;0.0;0.0;0.0
2016-10-28;534,57;167,21;;;12.738999;8.738999;21.398056;1.3000001;5.0;0.0
2016-10-31;538,93;169,21;;;10.039;2.639;11.659777;0.1;1.0;0.0
2016-01-11;536,83;165,69;;;4.039;1.189;12.287555;4.4;9.0;1.1
2016-03-11;540,06;166,89;;;5.539;1.639;13.1041975;0.0;0.0;0.0
2016-04-11;546,37;169,68;;;14.089;5.539;14.081478;0.4;2.0;0.0
2016-07-11;546,33;170,46;;;28.588999;17.539;20.364674;0.2;1.0;0.0
2016-08-11;544,51;171,66;;;18.389;10.089;18.416384;0.5;3.0;0.0
2016-09-11;545,87;169,84;;;28.838999;16.889;14.529915;0.0;0.0;0.0
2016-10-11;547,63;162,84;;;9.389;6.689;15.778518;3.3;14.0;0.1
2016-11-11;550,63;161,57;;;3.6890001;-0.261;13.979872;0.0;0.0;0.0
2016-11-14;552,28;160,50;;;3.339;-3.761;15.509274;0.0;0.0;0.0
2016-11-16;550,89;160,70;;;9.438999;6.739;19.107151;0.70000005;2.0;0.0
2016-11-17;549,11;160,61;;;10.039;8.438999;22.027763;5.7;15.0;0.1
2016-11-18;536,36;158,64;;;13.988999;6.639;29.644857;4.2999997;4.0;0.0
2016-11-21;519,53;154,99;;;11.039;6.889;16.78156;0.0;0.0;0.0
2016-11-22;511,54;152,33;;;11.289;3.139;11.4862;0.0;0.0;0.0
2016-11-23;484,56;142,98;;;8.139;2.739;9.746631;0.1;1.0;0.0
2016-11-24;469,90;138,65;;;7.339;-1.111;12.904882;0.0;0.0;0.0
2016-11-25;470,15;137,75;;;2.6890001;-0.961;7.928177;0.0;0.0;0.0
2016-11-28;473,37;139,93;;;2.589;-4.161;16.92383;0.0;0.0;0.0
2016-11-29;473,03;139,25;;;1.139;-4.011;17.31746;0.0;0.0;0.0
2016-11-30;477,34;140,97;;;4.639;-1.661;26.302181;3.4;11.0;0.0
2016-01-12;475,75;137,06;;;3.489;0.439;14.168641;4.7;17.0;0.2
2016-02-12;478,50;138,13;;;5.289;-2.761;13.207634;0.0;0.0;0.0
2016-05-12;477,14;139,19;;;22.989;12.889;19.862083;1.4;3.0;0.0
2016-06-12;481,90;141,44;;;21.088999;13.039;14.264361;0.3;2.0;0.0
2016-07-12;483,15;141,56;;;25.588999;15.988999;16.394829;0.0;0.0;0.0
2016-08-12;489,56;144,67;;;19.088999;13.688999;13.584932;0.3;2.0;0.0
2016-09-12;489,13;145,27;;;30.989;17.088999;11.874544;0.0;0.0;0.0
2016-12-12;491,06;146,76;;;6.089;-2.511;17.339897;1.0;4.0;0.5
2016-12-13;490,47;147,55;;;4.239;-0.911;10.853866;0.3;2.0;0.0
2016-12-14;490,41;146,79;;;4.889;-1.911;11.304229;0.3;2.0;0.2
2016-12-15;491,25;145,64;;;2.239;-1.461;13.044722;0.0;0.0;0.0
2016-12-16;486,46;143,46;;;2.339;-3.611;12.218805;0.0;0.0;0.0
2016-12-19;486,81;144,37;;;4.489;0.539;8.225035;0.0;0.0;0.0
2016-12-20;486,78;145,44;;;1.689;-1.361;15.463246;0.0;0.0;0.0
2016-12-21;490,69;147,44;;;2.239;-2.261;13.584932;0.0;0.0;0.0
2016-12-22;490,14;148,66;;;2.1890001;-1.411;13.849477;1.1;3.0;0.0
2016-12-23;491,01;150,11;;;4.189;0.639;20.63023;0.0;0.0;0.0
2016-12-26;493,15;150,53;;;9.839;4.889;35.705395;2.0;5.0;0.0
2016-12-27;490,83;149,83;;;7.289;4.589;36.424103;1.4000001;8.0;0.0
2016-12-28;492,44;150,04;;;6.339;4.989;16.199999;1.2;7.0;0.0
2016-12-29;493,13;151,78;;;5.089;-2.261;11.720751;0.0;0.0;0.0
2017-02-01;490,67;149,37;;;0.6585;-4.8915;12.229406;0.0;0.0;0.0
2017-03-01;491,84;151,01;;;7.2584996;1.0085;23.068108;1.8000001;6.0;0.0
2017-04-01;493,44;153,15;;;21.008501;6.8085;16.263872;1.4;2.0;0.0
2017-05-01;493,55;154,33;;;15.4585;4.7085;31.435646;0.0;0.0;0.0
2017-06-01;498,66;154,77;;;21.2085;8.658501;17.31746;0.0;0.0;0.0
2017-09-01;499,12;156,22;;;17.7085;11.2585;11.298495;0.3;3.0;0.0
2017-10-01;499,57;156,41;;;13.9585;10.8585005;13.202726;0.2;2.0;0.0
2017-11-01;499,12;156,76;;;10.7585;8.2085;20.265795;5.8;12.0;0.0
2017-12-01;501,84;158,26;;;3.3585;-0.49150002;13.358861;0.5;5.0;0.0
2017-01-13;504,54;157,03;;;2.6585;-3.1415;25.96995;4.2;15.0;0.0
2017-01-16;506,21;156,43;;;-0.7415;-10.591499;14.05845;0.0;0.0;0.0
2017-01-17;508,29;158,35;;;-0.9415;-10.591499;13.358861;0.0;0.0;0.0
2017-01-18;508,32;157,91;;;-2.6415;-5.9915004;9.290511;0.0;0.0;0.0
2017-01-19;507,04;158,60;;;-1.3915;-3.9415;11.246759;0.0;0.0;0.0
2017-01-20;502,05;157,98;;;1.5085001;-1.2414999;10.703569;0.1;1.0;0.0
2017-01-23;491,22;155,11;;;-1.7414999;-6.8915;10.495713;0.0;2.0;0.0
2017-01-24;491,06;154,96;;;1.0085;-2.5414999;10.086427;0.0;0.0;0.0
2017-01-25;489,14;154,35;;;1.6585001;-1.0914999;9.0;0.0;4.0;0.0
2017-01-26;481,84;151,57;;;2.5085;-3.0414999;15.7908325;0.0;0.0;0.0
2017-01-27;482,07;152,89;;;3.0585;-5.0915003;15.277749;0.0;0.0;0.0
2017-01-30;480,68;154,21;;;2.8085;-1.8414999;20.26899;3.6;16.0;0.0
2017-01-31;474,08;150,64;;;0.8585;-4.2415004;15.141414;0.2;3.0;0.0
2017-01-02;471,58;149,76;;;3.0085;-2.1915;21.349546;0.29999995;10.0;0.0
2017-02-02;468,47;150,25;;;1.1585001;-4.9915004;14.05845;0.0;0.0;0.0
2017-03-02;467,92;150,26;;;7.2584996;3.5085;35.016357;7.100001;17.0;0.1
2017-06-02;464,70;148,75;;;24.258501;9.4585;14.986553;0.0;0.0;0.0
2017-07-02;459,73;147,26;;;18.3085;11.1085005;25.20257;0.5;4.0;0.0
2017-08-02;456,82;146,60;;;24.1085;18.3085;9.693296;0.8;4.0;0.0
2017-09-02;461,26;147,37;;;19.4585;10.6085005;18.64369;0.3;2.0;0.0
2017-10-02;456,27;146,85;;;16.0085;10.408501;24.693481;8.0;13.0;0.0
2017-02-13;458,97;147,53;;;1.6585001;-6.2415004;14.264361;0.0;0.0;0.0
2017-02-14;454,60;146,79;;;4.0085;-5.9915004;11.090103;0.0;0.0;0.0
2017-02-15;443,61;144,69;;;9.408501;-4.6415;11.435313;0.0;0.0;0.0
2017-02-16;439,16;142,72;;;10.9585;-1.9914999;12.522619;1.9000001;6.0;0.0
2017-02-17;433,51;140,20;;;6.6584997;2.1585;22.68;4.2;13.0;0.0
2017-02-20;430,73;139,62;;;9.158501;4.4585;31.863558;3.6999998;10.0;0.0
2017-02-21;431,62;139,77;;;9.5585;3.0585;30.29566;2.8000002;4.0;0.0
2017-02-22;432,12;140,80;;;10.408501;3.9585001;36.429436;7.4;16.0;0.0
2017-02-23;433,71;141,74;;;8.3085;5.3085;37.363766;7.9999995;15.0;0.0
2017-02-24;434,06;139,57;;;5.8585;-0.19150001;40.076588;1.3000001;8.0;0.1
2017-01-03;429,62;138,86;;;4.2584996;0.8585;38.886665;6.7;16.0;0.0
2017-02-03;433,12;137,63;;;3.6585;-1.9415;16.08761;1.4000002;9.0;0.0
2017-03-03;434,05;139,34;;;10.5085;1.2585001;19.191748;0.0;0.0;0.0
2017-06-03;437,60;140,03;;;24.3585;11.9585;17.974781;6.3999996;12.0;0.0
2017-07-03;438,77;140,86;;;20.5585;10.7585;19.803272;1.8;3.0;0.0
2017-08-03;441,42;139,65;;;26.8085;17.8085;22.89611;5.0;6.0;0.0
2017-09-03;441,52;138,28;;;18.7085;9.7085;14.039999;0.2;2.0;0.0
2017-10-03;443,49;141,24;;;15.5585;11.158501;20.674158;1.9000001;5.0;0.5
2017-03-13;446,26;141,58;;;8.5085;-0.99149996;11.753877;0.1;1.0;0.0
2017-03-14;447,32;140,84;;;10.4585;1.5085001;17.902534;0.1;1.0;0.0
2017-03-15;447,93;143,84;;;11.908501;3.6585;23.068108;0.6;5.0;0.1
2017-03-16;450,96;144,58;;;12.1085005;3.1585;17.373497;0.0;0.0;0.0
2017-03-17;451,68;145,75;;;9.908501;4.4084997;23.177402;0.7;3.0;0.0
2017-03-20;452,78;147,53;;;11.658501;9.3085;23.469128;3.2;11.0;0.0
2017-03-21;450,60;146,11;;;12.8085;2.6085;22.476227;4.0;10.0;0.0
2017-03-22;453,23;146,44;;;10.0085;1.0585;15.84;0.0;0.0;0.0
2017-03-23;453,69;144,67;;;7.7085;1.8585;17.57744;2.4999998;8.0;0.0
2017-03-24;454,10;146,15;;;12.3085;0.5085;11.792404;0.0;0.0;0.0
2017-03-27;450,96;144,03;;;15.2085;0.3085;11.298495;0.0;0.0;0.0
2017-03-28;448,24;142,71;;;18.7085;2.6085;14.440443;0.0;0.0;0.0
2017-03-29;447,33;143,47;;;14.8585005;6.4585;30.608469;1.4000001;8.0;0.0
2017-03-30;441,43;140,72;;;16.3085;9.3085;14.561099;0.8000001;4.0;0.1
2017-03-31;438,37;140,19;;;20.9585;8.3085;17.339897;0.0;0.0;0.0
2017-03-04;436,89;140,39;;;15.0085;2.6585;17.906157;0.2;1.0;0.0
2017-04-04;432,12;139,48;;;12.5585;5.2085;15.072783;0.1;1.0;0.0
2017-05-04;426,71;137,47;;;9.8585005;8.158501;19.652176;5.6000004;18.0;0.3
2017-06-04;423,13;134,54;;;17.0585;11.158501;25.478743;10.6;13.0;0.9
2017-07-04;418,44;132,67;;;19.258501;11.3085;22.35481;0.2;2.0;0.0
2017-10-04;417,13;133,06;;;14.0585;10.158501;30.222849;0.5;3.0;0.0
2017-11-04;415,05;131,76;;;11.5585;4.6584997;15.844089;0.0;0.0;0.0
2017-12-04;413,39;131,32;;;4.6584997;0.4585;23.441502;1.4000001;5.0;0.0
2017-04-13;414,64;131,84;;;11.8085;4.6085;28.696312;1.5;5.0;0.0
2017-04-17;411,45;132,60;;;8.908501;1.8085;18.388212;4.8999996;10.0;0.0
2017-04-18;407,82;130,71;;;8.5585;-0.49150002;25.478743;1.0000001;7.0;0.1
2017-04-19;410,89;130,86;;;6.1085;-1.7414999;24.014996;0.90000004;4.0;0.0
2017-04-20;409,64;129,84;;;8.2085;-2.3415;14.88242;0.0;0.0;0.0
2017-04-24;394,42;125,93;;;12.4585;1.3085;26.66188;0.0;0.0;0.0
2017-04-25;390,11;123,76;;;10.5585;1.7585001;26.944744;0.9000001;8.0;0.2
2017-04-26;392,98;123,77;;;10.658501;0.0585;9.83268;0.90000004;5.0;0.0
2017-04-27;397,83;125,30;;;11.0585;-0.5915;13.237039;0.2;2.0;0.0
2017-04-28;391,10;123,26;;;11.5585;1.3585;13.627795;0.6;5.0;0.0
2017-02-05;398,41;126,32;;;3.3085;-0.2915;16.311613;0.2;3.0;0.0
2017-03-05;395,77;125,40;;;11.3085;2.4585001;24.72495;0.3;3.0;0.1
2017-04-05;400,09;125,62;;;13.8585005;5.5084996;23.113008;0.70000005;4.0;0.0
2017-05-05;399,10;125,74;;;12.8585005;8.5585;9.360001;0.1;1.0;0.0
2017-08-05;404,65;126,57;;;22.3085;15.5085;18.25026;3.2;7.0;0.0
2017-09-05;407,11;127,90;;;21.9085;9.7585;16.641972;0.6;3.0;0.0
2017-10-05;403,21;127,40;;;14.4585;7.9084997;60.15879;13.700002;15.0;0.1
2017-11-05;406,22;128,88;;;12.9585;7.0084996;20.88;7.1000004;10.0;0.0
2017-12-05;406,90;130,17;;;7.1085;4.6085;27.359999;1.4000001;8.0;0.3
2017-05-15;407,34;131,06;;;19.1585;9.4585;16.418526;0.2;2.0;0.0
2017-05-16;404,98;130,72;;;17.3085;8.7085;10.514218;1.9;6.0;0.0
2017-05-17;405,87;130,04;;;24.1585;13.8585005;15.580141;0.0;0.0;0.0
2017-05-18;409,14;120,98;;;25.8085;14.0585;18.0;0.0;0.0;0.0
2017-05-19;412,08;126,40;;;27.6585;14.5085;28.054604;0.0;0.0;0.0
2017-05-22;413,65;126,15;;;20.4585;9.7585;10.823973;0.0;0.0;0.0
2017-05-23;410,06;125,67;;;23.4585;10.5585;25.20257;0.6;4.0;0.0
2017-05-24;411,56;125,51;;;16.0585;9.8085;27.871534;0.6;4.0;0.0
2017-05-25;413,79;125,81;;;17.4085;9.5585;19.881649;0.0;0.0;0.0
2017-05-26;419,18;128,31;;;22.4585;11.5585;17.31746;0.0;0.0;0.0
2017-05-29;418,19;127,89;;;28.4085;16.1085;14.24163;0.2;1.0;0.0
2017-05-30;421,34;129,16;;;28.3585;16.6085;16.58346;2.0;6.0;0.0
2017-05-31;425,32;131,39;;;22.8085;9.9585;29.522196;0.5;5.0;0.1
2017-01-06;424,96;130,84;;;-3.3415;-8.9415;13.779114;0.0;0.0;0.0
2017-02-06;427,74;131,57;;;-0.6415;-2.6415;15.844089;0.0;0.0;0.0
2017-05-06;427,55;130,03;;;16.0585;7.8085;14.904173;0.1;1.0;0.0
2017-06-06;428,64;130,72;;;24.4085;12.8585005;19.602652;2.4;8.0;0.0
2017-07-06;425,97;129,99;;;22.7085;12.0085;12.096214;0.1;1.0;0.0
2017-08-06;426,54;130,72;;;20.758501;11.8085;21.659918;0.0;0.0;0.0
2017-09-06;419,56;127,84;;;20.2085;12.8085;27.0024;6.7999997;10.0;0.1
2017-12-06;422,09;127,40;;;6.8085;5.4084997;29.427662;1.3000001;8.0;0.1
2017-06-13;418,55;126,64;;;19.2085;11.658501;30.955812;0.6;4.0;0.0
2017-06-14;416,64;126,68;;;20.6585;11.0585;18.335276;0.0;0.0;0.0
2017-06-16;415,18;126,27;;;20.4585;13.3085;29.749592;4.4;6.0;0.0
2017-06-19;417,46;126,93;;;29.5585;15.8585005;9.659814;0.0;0.0;0.0
2017-06-20;409,97;122,97;;;27.9585;12.908501;21.862406;0.5;2.0;0.0
2017-06-21;407,64;122,41;;;22.9585;12.2585;13.479583;0.0;0.0;0.0
2017-06-22;399,87;120,01;;;27.0585;14.0085;20.390114;33.7;10.0;0.0
2017-06-23;401,27;120,18;;;22.6085;16.758501;32.136932;2.6000001;6.0;1.2
2017-06-26;402,48;121,93;;;19.9585;10.3585005;22.148045;1.9000001;5.0;0.0
2017-06-27;402,64;121,35;;;21.2085;9.7085;15.379206;0.0;0.0;0.0
2017-06-28;402,92;122,65;;;25.4585;13.408501;21.841648;3.7999997;7.0;0.0
2017-06-29;409,36;123,93;;;19.758501;15.2085;30.855171;114.7;20.0;0.0
2017-06-30;407,17;122,94;;;18.1085;14.3085;31.205997;20.5;17.0;2.7
2017-03-07;411,78;124,78;;;4.4585;1.9085001;17.377226;0.8000001;4.0;0.2
2017-04-07;415,45;125,59;;;11.2085;6.8585;28.185955;1.5;4.0;0.1
2017-05-07;412,74;125,30;;;16.4585;5.7584996;14.618837;0.0;0.0;0.0
2017-06-07;415,80;126,04;;;18.258501;11.908501;28.510544;1.8000001;5.0;0.0
2017-07-07;412,06;125,47;;;25.5585;16.4085;14.05845;7.7000003;8.0;0.0
2017-10-07;407,92;125,13;;;11.9585;9.0585;27.288855;7.1000004;16.0;0.0
2017-11-07;406,83;125,03;;;8.6085005;1.8585;17.057314;0.3;3.0;0.0
2017-12-07;408,19;127,32;;;6.3085;3.6585;24.967497;4.8;6.0;0.0
2017-07-13;408,39;127,15;;;18.6085;10.908501;28.082308;0.0;0.0;0.0
2017-07-14;410,11;128,93;;;19.6585;11.9585;8.854829;0.0;0.0;0.0
2017-07-17;409,81;128,79;;;22.1585;11.4585;17.25373;0.0;0.0;0.0
2017-07-18;410,06;129,97;;;22.6085;11.3085;13.779114;0.0;0.0;0.0
2017-07-19;411,48;130,79;;;26.6585;14.1085005;14.77755;0.3;2.0;0.0
2017-07-20;411,83;131,57;;;27.3085;17.8585;13.684735;2.8;4.0;0.0
2017-07-21;413,05;131,63;;;24.6585;18.008501;16.516901;0.4;2.0;0.0
2017-07-24;411,65;130,81;;;23.6085;13.4585;18.64369;14.6;8.0;0.0
2017-07-25;411,90;129,98;;;16.9585;14.7085;16.746773;16.3;14.0;3.1
2017-07-26;414,06;131,87;;;17.008501;14.8585005;26.405453;9.299999;20.0;1.1
2017-07-27;415,26;131,54;;;22.508501;14.0085;17.902534;1.1;4.0;0.0
2017-07-28;415,56;132,64;;;21.4585;14.658501;22.33161;0.3;3.0;0.1
2017-07-31;414,74;133,10;;;26.758501;17.508501;13.202726;0.2;1.0;0.0
2017-01-08;415,10;132,96;;;-1.2915;-4.9915004;9.007196;0.0;1.0;0.0
2017-02-08;415,46;133,07;;;-2.3915;-5.9915004;15.034041;0.0;0.0;0.0
2017-03-08;416,72;133,82;;;9.5585;1.4085001;22.366402;4.4999995;8.0;0.0
2017-04-08;416,39;133,25;;;13.1085005;6.8585;16.904673;0.0;0.0;0.0
2017-07-08;416,65;133,41;;;23.2085;14.6085005;19.592731;0.0;0.0;0.0
2017-08-08;415,89;133,13;;;26.4085;14.2085;23.263912;1.1;3.0;0.0
2017-09-08;410,41;130,33;;;17.258501;12.0585;23.993399;3.2999997;16.0;0.0
2017-10-08;410,20;129,48;;;13.2585;5.7584996;23.219301;1.6000001;5.0;0.0
2017-11-08;408,95;129,01;;;9.0085;5.2584996;19.164719;0.0;0.0;0.0
2017-08-14;410,02;128,49;;;22.508501;13.2585;14.386494;0.3;3.0;0.0
2017-08-15;410,47;129,24;;;26.3585;15.2085;20.969807;0.0;0.0;0.0
2017-08-16;407,95;129,47;;;20.8085;16.1085;13.779114;11.400002;11.0;0.0
2017-08-17;407,15;128,08;;;25.3585;15.7585;17.992796;0.70000005;3.0;0.0
2017-08-18;407,03;129,42;;;25.4585;15.908501;18.671474;7.7999997;11.0;0.0
2017-08-21;406,82;128,41;;;19.008501;12.0585;24.50381;0.1;1.0;0.0
2017-08-22;410,96;129,76;;;17.6085;9.5585;20.87379;0.2;2.0;0.0
2017-08-23;410,10;130,73;;;20.2085;10.3085;10.041354;0.2;2.0;0.0
2017-08-24;408,93;130,07;;;22.1585;9.6085005;16.039202;0.4;4.0;0.0
2017-08-25;409,80;129,97;;;21.9585;12.7585;18.782204;0.4;3.0;0.0
2017-08-28;409,57;129,57;;;21.9085;12.0585;8.404285;0.1;1.0;0.0
2017-08-29;409,15;129,44;;;25.5585;12.7585;16.73516;0.0;0.0;0.0
2017-08-30;407,26;128,92;;;29.3085;14.908501;19.483284;0.0;0.0;0.0
2017-08-31;406,93;129,18;;;25.3585;14.0585;21.599998;1.3000001;8.0;0.1
2017-01-09;406,32;129,28;;;-0.041500002;-2.9415;18.214718;0.0;1.0;0.0
2017-04-09;404,24;128,94;;;16.6085;6.3085;9.422101;0.0;0.0;0.0
2017-05-09;401,49;128,77;;;9.408501;0.0585;16.039202;1.9000001;7.0;0.0
2017-06-09;397,91;128,23;;;27.8085;13.7585;21.647945;3.5;5.0;0.0
2017-08-09;394,58;127,61;;;25.6085;17.6085;15.188415;1.4000001;3.0;1.1
2017-11-09;395,58;127,61;;;7.5084996;5.1584997;17.974781;0.4;2.0;0.0
2017-12-09;396,22;126,63;;;2.7585;0.3585;24.251284;0.0;5.0;0.0
2017-09-13;396,08;126,50;;;18.0585;10.0085;34.62369;2.0;7.0;0.0
2017-09-14;397,25;127,49;;;14.908501;10.8585005;26.7565;1.3000001;9.0;0.0
2017-09-15;402,21;129,12;;;16.3585;8.408501;27.397867;0.1;1.0;0.0
2017-09-18;406,90;129,92;;;16.3585;7.1584997;11.269782;0.70000005;5.0;0.0
2017-09-19;406,79;129,59;;;16.508501;6.6085;11.252519;0.1;1.0;0.0
2017-09-20;405,67;129,52;;;16.3585;8.3085;15.2947035;0.5;3.0;0.0
2017-09-21;406,97;129,44;;;16.9585;9.158501;11.304229;0.1;1.0;0.0
2017-09-22;403,30;129,01;;;17.2085;7.9585;10.296251;0.0;0.0;0.0
2017-09-25;401,49;127,22;;;16.1585;11.7585;14.689589;3.1;8.0;0.1
2017-09-26;399,73;126,14;;;18.0585;11.7585;20.008356;3.0;7.0;0.0
2017-09-27;397,31;124,51;;;18.758501;11.908501;19.211996;0.70000005;5.0;0.0
2017-09-28;393,78;123,79;;;19.0585;12.3085;19.592731;0.1;1.0;0.1
2017-09-29;396,28;125,13;;;19.9085;10.6085005;18.998316;0.0;0.0;0.0
2017-02-10;394,08;124,95;;;1.0585;-5.6915;20.523155;0.0;0.0;0.0
2017-03-10;394,58;125,42;;;8.8085;2.0585;26.089443;0.5;4.0;0.1
2017-04-10;393,47;125,71;;;18.258501;5.8085;27.459293;0.0;0.0;0.0
2017-05-10;390,70;123,87;;;11.5085;3.3085;19.245697;0.5;5.0;0.0
2017-06-10;392,08;124,20;;;21.508501;13.408501;14.372974;0.3;3.0;0.0
2017-09-10;390,89;122,69;;;19.258501;12.2085;14.658676;0.1;1.0;0.0
2017-10-10;390,95;122,98;;;13.658501;9.408501;23.241617;1.4000001;11.0;0.0
2017-11-10;385,37;121,72;;;8.4585;4.5585;27.567635;5.1999993;17.0;0.2
2017-10-13;383,88;121,83;;;15.408501;9.5085;18.751125;0.0;0.0;0.0
2017-10-16;383,10;120,89;;;21.3085;11.0585;13.324863;0.0;0.0;0.0
2017-10-17;377,97;119,31;;;20.9585;10.4585;12.413476;0.0;0.0;0.0
2017-10-18;377,51;119,28;;;17.758501;9.0585;8.647496;0.0;0.0;0.0
2017-10-19;378,01;119,06;;;15.408501;8.2585;14.512064;0.0;0.0;0.0
2017-10-20;378,94;118,90;;;18.258501;10.2585;13.708391;1.9000001;4.0;0.0
2017-10-23;377,42;117,03;;;11.5085;6.5084996;16.09969;0.1;1.0;0.0
2017-10-24;372,86;114,44;;;13.2085;7.1085;16.418526;6.0;10.0;0.0
2017-10-25;372,74;114,94;;;17.0585;10.8585005;29.620802;3.2999997;8.0;1.2
2017-10-26;374,61;114,35;;;14.8585005;10.3585005;21.316135;0.2;2.0;0.0
2017-10-27;374,72;115,48;;;11.908501;9.5585;31.765793;0.5;5.0;0.0
2017-10-30;374,61;114,24;;;8.6085005;2.9585001;29.05983;0.2;2.0;0.0
2017-10-31;372,71;113,80;;;8.6085005;5.2584996;21.068459;0.5;5.0;0.0
2017-01-11;369,84;113,24;;;3.0585;-6.4915004;35.821354;0.6000001;8.0;0.0
2017-03-11;365,51;110,76;;;8.2085;-0.09150001;12.261158;0.0;0.0;0.0
2017-06-11;362,35;111,15;;;27.4085;14.658501;14.48972;1.5;4.0;0.0
2017-07-11;357,90;109,08;;;22.7085;15.5085;14.458382;0.2;1.0;0.0
2017-08-11;357,04;109,56;;;21.0585;14.2585;22.691423;3.8999999;9.0;0.9
2017-09-11;356,63;109,56;;;20.0585;12.158501;24.514387;0.1;1.0;0.0
