date,temperature_2m_max,temperature_2m_min,wind_speed_10m_max,rain_sum,precipitation_hours,rain
2015-01-01 03:00:00+00:00,4.389,0.93899995,23.675303,0.0,0.0,0.0
2015-01-02 03:00:00+00:00,7.489,3.1890001,30.472675,2.4,5.0,0.0
2015-01-03 03:00:00+00:00,5.089,2.9390001,28.916763,0.2,1.0,0.0
2015-01-04 03:00:00+00:00,4.239,1.089,25.40743,0.0,0.0,0.0
2015-01-05 03:00:00+00:00,3.6890001,1.7390001,26.208395,5.4000006,17.0,0.2
2015-01-06 03:00:00+00:00,2.1890001,-0.51100004,19.406637,0.0,0.0,0.0
2015-01-07 03:00:00+00:00,4.689,-0.111,15.778516,0.6,5.0,0.0
2015-01-08 03:00:00+00:00,6.389,0.98899996,26.319422,10.4,12.0,0.0
2015-01-09 03:00:00+00:00,8.089,4.339,41.797222,3.2,7.0,0.0
2015-01-10 03:00:00+00:00,11.639,3.839,38.803257,5.1,8.0,0.6
2015-01-11 03:00:00+00:00,3.989,2.039,33.190357,2.4,9.0,0.0
2015-01-12 03:00:00+00:00,7.789,3.039,28.165257,3.2,13.0,0.0
2015-01-13 03:00:00+00:00,11.188999,7.689,27.288855,1.1,4.0,0.0
2015-01-14 03:00:00+00:00,7.339,1.789,26.368616,2.3,6.0,0.0
2015-01-15 03:00:00+00:00,9.289,0.139,26.302181,1.7,5.0,0.0
2015-01-16 03:00:00+00:00,9.039,4.139,19.453327,5.2,10.0,0.0
2015-01-17 03:00:00+00:00,4.539,-2.711,17.309973,1.5,3.0,0.9
2015-01-18 03:00:00+00:00,3.039,-3.211,12.181625,0.0,0.0,0.0
2015-01-19 03:00:00+00:00,2.889,-3.611,12.287555,0.0,0.0,0.0
2015-01-20 03:00:00+00:00,2.4390001,-0.461,12.879752,1.2,11.0,0.0
2015-01-21 03:00:00+00:00,1.439,-1.311,10.365251,0.0,0.0,0.0
2015-01-22 03:00:00+00:00,0.889,-1.161,16.299694,0.0,8.0,0.0
2015-01-23 03:00:00+00:00,1.689,-1.361,13.1041975,0.0,0.0,0.0
2015-01-24 03:00:00+00:00,0.539,-1.361,14.332341,0.0,3.0,0.0
2015-01-25 03:00:00+00:00,3.4390001,-1.461,15.575981,0.0,0.0,0.0
2015-01-26 03:00:00+00:00,4.289,0.18900001,21.175835,4.2000003,11.0,0.0
2015-01-27 03:00:00+00:00,4.489,-1.211,24.651457,2.1000001,8.0,0.6
2015-01-28 03:00:00+00:00,4.739,-0.611,27.682571,3.5,5.0,0.0
2015-01-29 03:00:00+00:00,2.9390001,0.18900001,24.967497,1.4,10.0,0.0
2015-01-30 03:00:00+00:00,2.9390001,-0.961,18.806337,0.6,16.0,0.0
2015-01-31 03:00:00+00:00,1.039,-0.76100004,18.03237,0.20000002,7.0,0.0
2015-02-01 03:00:00+00:00,1.789,-0.461,16.746773,0.0,0.0,0.0
2015-02-02 03:00:00+00:00,2.839,-1.5109999,20.966715,0.1,2.0,0.0
2015-02-03 03:00:00+00:00,1.139,-3.361,14.4,0.2,7.0,0.0
2015-02-04 03:00:00+00:00,0.18900001,-4.761,12.229406,0.0,0.0,0.0
2015-02-05 03:00:00+00:00,-0.361,-6.611,13.358861,0.0,0.0,0.0
2015-02-06 03:00:00+00:00,-0.861,-8.211,12.9249525,0.0,0.0,0.0
2015-02-07 03:00:00+00:00,2.889,-7.811,27.504093,0.4,2.0,0.0
2015-02-08 03:00:00+00:00,2.4390001,-1.2609999,27.248457,0.0,2.0,0.0
2015-02-09 03:00:00+00:00,5.389,1.039,23.210928,0.2,2.0,0.1
2015-02-10 03:00:00+00:00,5.289,2.639,16.645864,0.0,0.0,0.0
2015-02-11 03:00:00+00:00,4.389,0.289,9.085988,0.0,0.0,0.0
2015-02-12 03:00:00+00:00,6.089,-2.461,8.654986,0.0,0.0,0.0
2015-02-13 03:00:00+00:00,4.539,-3.361,9.9571085,0.0,0.0,0.0
2015-02-14 03:00:00+00:00,4.889,-3.761,11.792404,0.0,0.0,0.0
2015-02-15 03:00:00+00:00,6.689,-3.211,19.48661,0.0,0.0,0.0
2015-02-16 03:00:00+00:00,4.689,-1.661,23.34455,0.0,0.0,0.0
2015-02-17 03:00:00+00:00,5.789,-2.111,14.654254,0.0,0.0,0.0
2015-02-18 03:00:00+00:00,5.839,-0.161,13.608762,0.0,0.0,0.0
2015-02-19 03:00:00+00:00,6.239,-2.0609999,15.0038395,0.0,0.0,0.0
2015-02-20 03:00:00+00:00,8.089,-2.361,18.892282,0.0,0.0,0.0
2015-02-21 03:00:00+00:00,10.039,-0.711,28.075384,0.0,0.0,0.0
2015-02-22 03:00:00+00:00,5.239,-0.011,15.542662,0.0,0.0,0.0
2015-02-23 03:00:00+00:00,4.739,-0.611,21.791153,3.6000001,9.0,0.0
2015-02-24 03:00:00+00:00,8.339,-1.361,18.35647,0.0,0.0,0.0
2015-02-25 03:00:00+00:00,7.439,-2.411,10.739833,0.0,0.0,0.0
2015-02-26 03:00:00+00:00,7.639,-2.911,12.783802,0.0,0.0,0.0
2015-02-27 03:00:00+00:00,8.389,-2.0609999,12.324414,0.0,0.0,0.0
2015-02-28 03:00:00+00:00,4.289,-0.161,15.546833,0.0,0.0,0.0
2015-03-01 03:00:00+00:00,6.789,0.289,21.96295,2.3,7.0,0.0
2015-03-02 03:00:00+00:00,7.139,2.089,28.981676,2.5,7.0,0.0
2015-03-03 03:00:00+00:00,7.389,1.939,28.551426,2.0,4.0,0.0
2015-03-04 03:00:00+00:00,6.639,1.139,23.828083,1.3000001,4.0,0.0
2015-03-05 03:00:00+00:00,6.189,-1.211,19.296135,0.1,1.0,0.0
2015-03-06 03:00:00+00:00,7.589,-0.661,15.192682,0.1,1.0,0.0
2015-03-07 03:00:00+00:00,11.039,0.73899996,18.58451,0.0,0.0,0.0
2015-03-08 03:00:00+00:00,14.688999,2.9390001,14.039999,0.0,0.0,0.0
2015-03-09 03:00:00+00:00,11.889,5.039,14.081477,0.0,0.0,0.0
2015-03-10 03:00:00+00:00,11.139,2.139,16.29174,0.0,0.0,0.0
2015-03-11 03:00:00+00:00,7.539,0.489,18.359999,1.2,3.0,0.0
2015-03-12 03:00:00+00:00,4.939,0.589,13.797912,0.0,0.0,0.0
2015-03-13 03:00:00+00:00,5.939,-0.261,12.229406,0.0,0.0,0.0
2015-03-14 03:00:00+00:00,6.839,2.639,15.2947035,1.1,8.0,0.0
2015-03-15 03:00:00+00:00,8.389,3.839,22.668568,0.5,4.0,0.0
2015-03-16 03:00:00+00:00,13.188999,4.589,29.257614,0.0,0.0,0.0
2015-03-17 03:00:00+00:00,15.589,5.839,20.883102,0.0,0.0,0.0
2015-03-18 03:00:00+00:00,11.238999,1.2390001,20.037485,0.0,0.0,0.0
2015-03-19 03:00:00+00:00,10.988999,0.23900001,12.620554,0.0,0.0,0.0
2015-03-20 03:00:00+00:00,10.988999,-0.311,9.449572,0.0,0.0,0.0
2015-03-21 03:00:00+00:00,6.089,-0.961,23.090569,3.5,12.0,0.0
2015-03-22 03:00:00+00:00,4.639,-2.461,18.089775,0.0,0.0,0.0
2015-03-23 03:00:00+00:00,9.139,-2.0609999,11.726277,0.0,0.0,0.0
2015-03-24 03:00:00+00:00,12.639,-1.111,8.049845,0.0,0.0,0.0
2015-03-25 03:00:00+00:00,15.188999,2.139,15.629972,0.0,0.0,0.0
2015-03-26 03:00:00+00:00,9.539,4.939,15.815435,1.1,8.0,0.0
2015-03-27 03:00:00+00:00,10.339,4.489,16.854767,1.0,5.0,0.0
2015-03-28 03:00:00+00:00,9.438999,4.989,17.418196,0.90000004,5.0,0.0
2015-03-29 03:00:00+00:00,11.889,5.539,36.71294,9.7,19.0,0.0
2015-03-30 03:00:00+00:00,8.438999,3.4390001,35.377213,5.2,13.0,0.4
2015-03-31 03:00:00+00:00,10.139,1.339,45.996956,6.5,12.0,0.0
2015-04-01 03:00:00+00:00,7.739,1.589,34.03095,2.1999998,8.0,0.0
2015-04-02 03:00:00+00:00,7.389,0.839,23.993399,1.7000002,10.0,0.10000001
2015-04-03 03:00:00+00:00,8.738999,-1.211,22.057161,0.5,4.0,0.0
2015-04-04 03:00:00+00:00,8.839,-2.5609999,14.044615,1.3000001,5.0,0.0
2015-04-05 03:00:00+00:00,9.488999,-2.861,16.167967,0.5,2.0,0.0
2015-04-06 03:00:00+00:00,8.339,-1.561,19.483284,0.3,1.0,0.3
2015-04-07 03:00:00+00:00,11.389,-2.161,24.490585,0.0,0.0,0.0
2015-04-08 03:00:00+00:00,10.688999,5.339,17.935081,0.0,0.0,0.0
2015-04-09 03:00:00+00:00,13.238999,4.039,10.739833,0.0,0.0,0.0
2015-04-10 03:00:00+00:00,18.189,3.1890001,8.287822,0.0,0.0,0.0
2015-04-11 03:00:00+00:00,19.838999,5.489,27.77838,0.0,0.0,0.0
2015-04-12 03:00:00+00:00,13.438999,6.189,25.620771,0.0,0.0,0.0
2015-04-13 03:00:00+00:00,10.889,3.039,32.305862,0.6,4.0,0.0
2015-04-14 03:00:00+00:00,13.438999,2.339,17.654688,0.0,0.0,0.0
2015-04-15 03:00:00+00:00,20.439,7.439,24.216522,0.2,1.0,0.0
2015-04-16 03:00:00+00:00,13.238999,3.139,18.532133,0.0,0.0,0.0
2015-04-17 03:00:00+00:00,10.738999,2.4390001,17.873556,0.2,2.0,0.0
2015-04-18 03:00:00+00:00,10.789,1.289,16.58346,0.1,1.0,0.0
2015-04-19 03:00:00+00:00,13.488999,1.689,11.165805,0.0,0.0,0.0
2015-04-20 03:00:00+00:00,16.239,3.089,19.44,0.0,0.0,0.0
2015-04-21 03:00:00+00:00,17.939,3.589,23.977188,0.0,0.0,0.0
2015-04-22 03:00:00+00:00,11.839,2.339,14.021525,0.0,0.0,0.0
2015-04-23 03:00:00+00:00,16.838999,1.9890001,13.339445,0.0,0.0,0.0
2015-04-24 03:00:00+00:00,18.989,3.989,14.973577,0.0,0.0,0.0
2015-04-25 03:00:00+00:00,21.039,6.739,17.555307,0.0,0.0,0.0
2015-04-26 03:00:00+00:00,17.389,8.589,11.246759,5.6000004,9.0,0.0
2015-04-27 03:00:00+00:00,15.188999,6.989,20.598795,4.2999997,13.0,0.0
2015-04-28 03:00:00+00:00,9.938999,3.539,18.584509,5.0999994,8.0,0.0
2015-04-29 03:00:00+00:00,13.438999,2.539,14.57889,0.0,0.0,0.0
2015-04-30 03:00:00+00:00,16.338999,7.039,15.596767,7.3999996,13.0,0.0
2015-05-01 03:00:00+00:00,13.589,3.589,16.923828,0.1,1.0,0.0
2015-05-02 03:00:00+00:00,13.389,3.4390001,13.397612,0.3,2.0,0.0
2015-05-03 03:00:00+00:00,18.639,4.589,17.148247,7.1,7.0,0.0
2015-05-04 03:00:00+00:00,20.389,13.339,19.839235,0.3,1.0,0.3
2015-05-05 03:00:00+00:00,23.489,13.289,19.523155,1.6,4.0,0.0
2015-05-06 03:00:00+00:00,19.039,9.639,16.263872,0.0,0.0,0.0
2015-05-07 03:00:00+00:00,16.588999,6.739,24.590923,0.2,1.0,0.0
2015-05-08 03:00:00+00:00,18.088999,6.639,13.608762,0.0,0.0,0.0
2015-05-09 03:00:00+00:00,21.289,11.089,15.646544,5.6,7.0,0.0
2015-05-10 03:00:00+00:00,13.639,6.989,27.852928,0.0,0.0,0.0
2015-05-11 03:00:00+00:00,19.588999,4.489,14.654254,0.0,0.0,0.0
2015-05-12 03:00:00+00:00,26.088999,8.738999,27.567635,7.9000006,5.0,0.0
2015-05-13 03:00:00+00:00,16.639,8.438999,27.51116,0.0,0.0,0.0
2015-05-14 03:00:00+00:00,13.238999,6.989,17.477621,0.2,2.0,0.0
2015-05-15 03:00:00+00:00,15.289,5.789,12.413477,0.0,0.0,0.0
2015-05-16 03:00:00+00:00,14.389,4.839,20.780453,0.6,3.0,0.0
2015-05-17 03:00:00+00:00,14.589,6.339,25.233406,0.3,2.0,0.0
2015-05-18 03:00:00+00:00,19.338999,6.639,12.181624,0.0,0.0,0.0
2015-05-19 03:00:00+00:00,18.139,9.589,20.188908,0.3,2.0,0.0
2015-05-20 03:00:00+00:00,16.989,6.689,11.304229,0.0,0.0,0.0
2015-05-21 03:00:00+00:00,16.489,6.389,12.0694,0.4,2.0,0.0
2015-05-22 03:00:00+00:00,18.439,6.789,9.360001,0.0,0.0,0.0
2015-05-23 03:00:00+00:00,18.939,8.238999,16.700275,0.1,1.0,0.0
2015-05-24 03:00:00+00:00,18.989,7.689,7.69592,0.0,0.0,0.0
2015-05-25 03:00:00+00:00,20.338999,10.488999,14.021525,0.2,1.0,0.0
2015-05-26 03:00:00+00:00,15.789,9.238999,16.923828,0.0,0.0,0.0
2015-05-27 03:00:00+00:00,14.438999,7.739,20.018072,0.4,3.0,0.0
2015-05-28 03:00:00+00:00,19.338999,8.488999,23.838959,2.0,6.0,0.0
2015-05-29 03:00:00+00:00,18.439,8.789,17.727943,0.4,2.0,0.0
2015-05-30 03:00:00+00:00,16.889,7.539,24.1388,2.9,4.0,0.0
2015-05-31 03:00:00+00:00,20.588999,7.139,18.899143,0.0,0.0,0.0
2015-06-01 03:00:00+00:00,16.189,8.238999,17.238699,2.3,6.0,0.2
2015-06-02 03:00:00+00:00,23.088999,8.639,26.496098,0.2,2.0,0.0
2015-06-03 03:00:00+00:00,21.289,8.738999,25.932495,0.1,1.0,0.0
2015-06-04 03:00:00+00:00,20.139,8.139,14.081478,0.0,0.0,0.0
2015-06-05 03:00:00+00:00,27.039,11.339,16.323528,0.0,0.0,0.0
2015-06-06 03:00:00+00:00,28.338999,16.588999,19.201874,0.4,3.0,0.0
2015-06-07 03:00:00+00:00,22.239,12.789,14.494192,0.0,0.0,0.0
2015-06-08 03:00:00+00:00,19.838999,11.339,15.379206,0.0,0.0,0.0
2015-06-09 03:00:00+00:00,18.088999,10.639,12.7279215,0.0,0.0,0.0
2015-06-10 03:00:00+00:00,19.588999,10.139,9.957108,0.0,0.0,0.0
2015-06-11 03:00:00+00:00,22.739,9.988999,8.825508,0.4,2.0,0.0
2015-06-12 03:00:00+00:00,25.689,12.688999,11.165805,1.0,3.0,0.5
2015-06-13 03:00:00+00:00,30.088999,13.738999,14.205182,3.3,5.0,0.0
2015-06-14 03:00:00+00:00,21.439,12.938999,19.13426,0.1,1.0,0.0
2015-06-15 03:00:00+00:00,18.639,8.639,15.778518,0.0,0.0,0.0
2015-06-16 03:00:00+00:00,14.639,8.089,13.783817,0.0,0.0,0.0
2015-06-17 03:00:00+00:00,20.338999,7.839,14.480773,3.9,4.0,0.0
2015-06-18 03:00:00+00:00,20.739,11.688999,18.998316,0.8000001,3.0,0.6
2015-06-19 03:00:00+00:00,17.639,10.988999,21.746504,0.1,1.0,0.0
2015-06-20 03:00:00+00:00,17.389,10.139,15.192682,3.1,10.0,0.0
2015-06-21 03:00:00+00:00,17.989,9.738999,17.163355,1.5,3.0,0.0
2015-06-22 03:00:00+00:00,18.789,11.289,16.981165,7.8999996,12.0,1.0
2015-06-23 03:00:00+00:00,16.789,10.988999,17.28,13.0,17.0,0.7
2015-06-24 03:00:00+00:00,16.088999,11.938999,19.602652,0.5,4.0,0.0
2015-06-25 03:00:00+00:00,21.439,12.789,12.849528,0.0,0.0,0.0
2015-06-26 03:00:00+00:00,21.838999,12.688999,7.342588,1.5000001,7.0,0.0
2015-06-27 03:00:00+00:00,22.939,15.039,17.22742,4.9,4.0,0.0
2015-06-28 03:00:00+00:00,21.588999,14.039,15.807239,0.0,0.0,0.0
2015-06-29 03:00:00+00:00,23.588999,14.738999,10.799999,0.5,2.0,0.0
2015-06-30 03:00:00+00:00,23.889,13.688999,12.10157,0.0,0.0,0.0
2015-07-01 03:00:00+00:00,25.189,12.839,12.979984,0.0,0.0,0.0
2015-07-02 03:00:00+00:00,28.489,16.338999,17.377226,0.0,0.0,0.0
2015-07-03 03:00:00+00:00,32.539,18.338999,14.8257065,0.0,0.0,0.0
2015-07-04 03:00:00+00:00,35.539,19.838999,12.074766,0.0,0.0,0.0
2015-07-05 03:00:00+00:00,35.339,22.939,12.904882,1.1,3.0,0.0
2015-07-06 03:00:00+00:00,25.838999,15.938999,21.30093,1.0,2.0,0.9
2015-07-07 03:00:00+00:00,31.489,15.738999,19.443333,9.400001,6.0,0.0
2015-07-08 03:00:00+00:00,22.088999,15.289,24.251284,1.4000001,7.0,0.0
2015-07-09 03:00:00+00:00,18.338999,12.389,30.453527,3.0,4.0,0.0
2015-07-10 03:00:00+00:00,18.189,9.789,29.07989,0.0,0.0,0.0
2015-07-11 03:00:00+00:00,21.838999,9.738999,8.427383,0.0,0.0,0.0
2015-07-12 03:00:00+00:00,24.939,12.688999,17.377226,6.6,13.0,0.0
2015-07-13 03:00:00+00:00,19.838999,14.889,19.083395,6.6,11.0,0.7
2015-07-14 03:00:00+00:00,19.239,14.938999,9.9571085,8.4,10.0,0.0
2015-07-15 03:00:00+00:00,21.389,14.889,16.311613,0.0,0.0,0.0
2015-07-16 03:00:00+00:00,24.889,15.688999,11.966953,0.1,1.0,0.0
2015-07-17 03:00:00+00:00,30.088999,16.389,12.594856,0.0,0.0,0.0
2015-07-18 03:00:00+00:00,26.338999,16.189,18.0036,0.3,2.0,0.0
2015-07-19 03:00:00+00:00,21.989,15.789,17.64,11.3,7.0,0.0
2015-07-20 03:00:00+00:00,23.739,15.488999,20.5484,1.2,4.0,0.0
2015-07-21 03:00:00+00:00,26.789,17.239,20.345573,1.1,2.0,0.0
2015-07-22 03:00:00+00:00,28.338999,17.389,16.80857,14.799999,8.0,0.0
2015-07-23 03:00:00+00:00,22.989,14.188999,13.684735,2.2,2.0,1.6
2015-07-24 03:00:00+00:00,24.439,13.688999,18.014393,3.1000001,2.0,0.0
2015-07-25 03:00:00+00:00,27.289,14.738999,36.74999,0.4,1.0,0.4
2015-07-26 03:00:00+00:00,19.689,13.589,30.37683,0.0,0.0,0.0
2015-07-27 03:00:00+00:00,20.739,14.688999,18.161278,4.1,9.0,0.0
2015-07-28 03:00:00+00:00,20.539,14.889,25.872454,0.0,0.0,0.0
2015-07-29 03:00:00+00:00,20.039,13.639,25.925,0.5,3.0,0.0
2015-07-30 03:00:00+00:00,19.239,12.238999,33.041645,0.0,0.0,0.0
2015-07-31 03:00:00+00:00,18.239,11.639,19.296133,0.0,0.0,0.0
2015-08-01 03:00:00+00:00,24.239,9.339,11.966954,0.0,0.0,0.0
2015-08-02 03:00:00+00:00,27.939,13.089,14.917212,0.0,0.0,0.0
2015-08-03 03:00:00+00:00,30.689,15.089,9.726665,0.0,0.0,0.0
2015-08-04 03:00:00+00:00,33.189003,18.338999,23.03156,0.0,0.0,0.0
2015-08-05 03:00:00+00:00,25.889,17.739,13.202726,0.0,0.0,0.0
2015-08-06 03:00:00+00:00,32.989002,17.439,12.429127,0.0,0.0,0.0
2015-08-07 03:00:00+00:00,36.139,19.539,12.181624,0.0,0.0,0.0
2015-08-08 03:00:00+00:00,32.589,18.989,22.086521,0.4,2.0,0.0
2015-08-09 03:00:00+00:00,27.689,17.588999,16.704155,0.0,0.0,0.0
2015-08-10 03:00:00+00:00,31.338999,17.338999,16.563911,0.0,0.0,0.0
2015-08-11 03:00:00+00:00,32.889,19.939,19.161337,0.7,1.0,0.0
2015-08-12 03:00:00+00:00,28.838999,18.689,18.0,0.0,0.0,0.0
2015-08-13 03:00:00+00:00,29.639,18.039,20.275383,0.0,0.0,0.0
2015-08-14 03:00:00+00:00,33.539,20.989,22.963936,0.0,0.0,0.0
2015-08-15 03:00:00+00:00,29.389,19.889,16.516901,2.1,4.0,0.0
2015-08-16 03:00:00+00:00,29.088999,19.088999,11.792404,4.2000003,6.0,0.0
2015-08-17 03:00:00+00:00,26.689,19.588999,22.682856,3.8000002,11.0,0.0
2015-08-18 03:00:00+00:00,20.639,16.689,14.77755,4.1,12.0,0.9
2015-08-19 03:00:00+00:00,25.039,14.039,10.739833,0.0,0.0,0.0
2015-08-20 03:00:00+00:00,24.588999,13.289,12.57426,0.0,0.0,0.0
2015-08-21 03:00:00+00:00,25.239,13.139,11.177405,0.0,0.0,0.0
2015-08-22 03:00:00+00:00,26.039,13.139,14.799459,0.0,0.0,0.0
2015-08-23 03:00:00+00:00,24.439,13.688999,19.829433,0.0,0.0,0.0
2015-08-24 03:00:00+00:00,26.739,16.689,18.671474,6.9,8.0,0.0
2015-08-25 03:00:00+00:00,21.489,15.289,29.808346,7.2999997,6.0,4.1
2015-08-26 03:00:00+00:00,26.139,15.089,16.73516,0.0,0.0,0.0
2015-08-27 03:00:00+00:00,27.838999,17.539,16.489416,2.6,5.0,0.0
2015-08-28 03:00:00+00:00,20.539,12.688999,13.441071,4.6,4.0,1.5
2015-08-29 03:00:00+00:00,23.588999,12.639,6.6185193,0.0,0.0,0.0
2015-08-30 03:00:00+00:00,29.338999,15.139,10.948973,0.0,0.0,0.0
2015-08-31 03:00:00+00:00,33.539,18.189,9.504273,0.0,0.0,0.0
2015-09-01 03:00:00+00:00,27.639,15.039,19.694992,3.0,5.0,0.0
2015-09-02 03:00:00+00:00,20.939,12.589,16.808569,0.0,0.0,0.0
2015-09-03 03:00:00+00:00,20.439,11.639,12.245293,6.9999995,6.0,0.0
2015-09-04 03:00:00+00:00,19.139,11.639,17.57744,2.0,5.0,0.0
2015-09-05 03:00:00+00:00,18.539,11.488999,26.987997,2.8,7.0,0.0
2015-09-06 03:00:00+00:00,15.889,11.139,29.598919,6.2999997,12.0,0.0
2015-09-07 03:00:00+00:00,17.489,9.539,17.782686,0.0,0.0,0.0
2015-09-08 03:00:00+00:00,19.338999,9.039,18.899143,0.1,1.0,0.0
2015-09-09 03:00:00+00:00,17.338999,8.339,15.646544,1.3000001,7.0,0.0
2015-09-10 03:00:00+00:00,18.789,9.139,17.298738,3.5000002,7.0,0.0
2015-09-11 03:00:00+00:00,18.439,11.238999,19.06301,3.6000001,10.0,0.2
2015-09-12 03:00:00+00:00,21.789,10.589,15.509274,0.0,0.0,0.0
2015-09-13 03:00:00+00:00,24.239,14.289,17.31746,1.0,4.0,0.2
2015-09-14 03:00:00+00:00,22.689,14.539,19.376562,3.0,5.0,0.0
2015-09-15 03:00:00+00:00,20.739,10.589,20.316889,0.4,1.0,0.0
2015-09-16 03:00:00+00:00,24.289,10.789,18.25026,0.0,0.0,0.0
2015-09-17 03:00:00+00:00,24.439,14.039,22.039528,6.7999997,9.0,0.0
2015-09-18 03:00:00+00:00,19.338999,12.438999,16.179987,0.0,0.0,0.0
2015-09-19 03:00:00+00:00,19.989,10.738999,12.538134,2.4,3.0,0.0
2015-09-20 03:00:00+00:00,15.438999,10.339,20.883104,0.6,3.0,0.0
2015-09-21 03:00:00+00:00,16.389,9.488999,15.815435,0.0,0.0,0.0
2015-09-22 03:00:00+00:00,20.088999,11.938999,18.448023,0.8,3.0,0.0
2015-09-23 03:00:00+00:00,16.338999,8.889,11.384198,1.1,4.0,0.0
2015-09-24 03:00:00+00:00,18.439,7.989,15.192682,0.0,0.0,0.0
2015-09-25 03:00:00+00:00,17.739,10.289,10.703569,0.0,0.0,0.0
2015-09-26 03:00:00+00:00,16.939,7.689,13.237039,0.0,0.0,0.0
2015-09-27 03:00:00+00:00,16.239,6.989,11.384199,0.0,0.0,0.0
2015-09-28 03:00:00+00:00,17.489,6.189,11.720751,0.0,0.0,0.0
2015-09-29 03:00:00+00:00,16.439,7.289,15.484185,0.0,0.0,0.0
2015-09-30 03:00:00+00:00,15.738999,6.039,11.792404,0.0,0.0,0.0
2015-10-01 03:00:00+00:00,15.839,5.089,7.69592,0.0,0.0,0.0
2015-10-02 03:00:00+00:00,17.289,5.689,8.311245,0.0,0.0,0.0
2015-10-03 03:00:00+00:00,19.039,4.539,11.119281,0.0,0.0,0.0
2015-10-04 03:00:00+00:00,19.389,8.589,14.05845,0.0,0.0,0.0
2015-10-05 03:00:00+00:00,18.639,8.289,15.192682,0.0,0.0,0.0
2015-10-06 03:00:00+00:00,17.789,11.039,20.49156,0.0,0.0,0.0
2015-10-07 03:00:00+00:00,15.539,8.889,25.045238,10.200001,15.0,0.0
2015-10-08 03:00:00+00:00,9.139,7.689,12.979984,13.300002,24.0,0.6
2015-10-09 03:00:00+00:00,11.488999,5.389,13.556282,2.0,6.0,0.6
2015-10-10 03:00:00+00:00,10.289,3.139,17.873556,0.0,0.0,0.0
2015-10-11 03:00:00+00:00,8.889,1.7390001,19.386591,0.0,0.0,0.0
2015-10-12 03:00:00+00:00,8.089,0.93899995,17.298738,0.0,0.0,0.0
2015-10-13 03:00:00+00:00,6.089,2.839,12.24,0.0,0.0,0.0
2015-10-14 03:00:00+00:00,6.839,3.789,18.58451,11.199999,17.0,0.0
2015-10-15 03:00:00+00:00,7.539,6.439,19.386593,12.3,12.0,0.0
2015-10-16 03:00:00+00:00,7.989,6.889,9.449572,12.699999,15.0,2.0
2015-10-17 03:00:00+00:00,9.789,7.439,10.594036,4.0,4.0,1.4
2015-10-18 03:00:00+00:00,10.089,6.939,10.495713,1.6,4.0,0.0
2015-10-19 03:00:00+00:00,8.589,6.989,10.948973,2.3,8.0,0.5
2015-10-20 03:00:00+00:00,10.389,8.089,11.720751,1.4000001,7.0,0.0
2015-10-21 03:00:00+00:00,11.289,6.189,14.336861,0.3,2.0,0.0
2015-10-22 03:00:00+00:00,11.089,6.889,17.414476,0.5,3.0,0.0
2015-10-23 03:00:00+00:00,13.438999,8.639,23.4,0.0,0.0,0.0
2015-10-24 03:00:00+00:00,13.889,6.789,12.229406,0.0,0.0,0.0
2015-10-25 03:00:00+00:00,12.889,5.039,18.129137,0.0,0.0,0.0
2015-10-26 03:00:00+00:00,10.688999,3.1890001,14.241629,0.0,0.0,0.0
2015-10-27 03:00:00+00:00,13.188999,4.239,15.192682,0.0,0.0,0.0
2015-10-28 03:00:00+00:00,11.688999,5.389,15.893093,0.0,0.0,0.0
2015-10-29 03:00:00+00:00,10.539,4.489,8.287822,0.0,0.0,0.0
2015-10-30 03:00:00+00:00,10.389,7.539,10.587917,0.0,0.0,0.0
2015-10-31 03:00:00+00:00,14.289,7.139,14.618837,0.0,0.0,0.0
2015-11-01 03:00:00+00:00,14.339,4.239,12.783802,0.0,0.0,0.0
2015-11-02 03:00:00+00:00,11.238999,0.489,8.049845,0.0,0.0,0.0
2015-11-03 03:00:00+00:00,9.438999,-0.111,6.696387,0.0,0.0,0.0
2015-11-04 03:00:00+00:00,5.739,0.589,7.072878,0.3,1.0,0.0
2015-11-05 03:00:00+00:00,12.238999,4.339,8.089993,2.1,8.0,0.4
2015-11-06 03:00:00+00:00,14.488999,6.039,11.966954,0.7,4.0,0.3
2015-11-07 03:00:00+00:00,16.338999,12.289,26.82906,5.6,8.0,2.2
2015-11-08 03:00:00+00:00,14.438999,7.539,27.238941,0.0,0.0,0.0
2015-11-09 03:00:00+00:00,15.438999,11.089,24.64094,2.6,6.0,0.0
2015-11-10 03:00:00+00:00,15.089,12.789,30.453527,0.6,4.0,0.0
2015-11-11 03:00:00+00:00,13.738999,10.988999,21.542923,0.7,3.0,0.0
2015-11-12 03:00:00+00:00,14.339,7.189,22.007162,0.0,0.0,0.0
2015-11-13 03:00:00+00:00,13.738999,6.789,25.210283,2.6000001,3.0,0.0
2015-11-14 03:00:00+00:00,8.988999,6.489,27.558228,1.2,5.0,0.0
2015-11-15 03:00:00+00:00,12.589,7.039,31.093666,20.699999,24.0,0.7
2015-11-16 03:00:00+00:00,12.339,8.789,19.9954,3.8999999,5.0,0.7
2015-11-17 03:00:00+00:00,13.289,10.289,29.651413,9.599999,20.0,0.0
2015-11-18 03:00:00+00:00,12.488999,10.539,40.70548,4.9999995,11.0,1.4
2015-11-19 03:00:00+00:00,12.389,7.789,33.91269,1.6000001,7.0,0.2
2015-11-20 03:00:00+00:00,8.889,4.589,21.398056,1.9000001,10.0,0.0
