Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-01-05 00:00:00-05:00,16.899999618530273,17.149999618530273,16.899999618530273,17.0,3636500,0.0,0.0
2026-01-06 00:00:00-05:00,17.010000228881836,17.139999389648438,17.0,17.040000915527344,1882200,0.0,0.0
2026-01-07 00:00:00-05:00,16.5,16.700000762939453,16.31999969482422,16.329999923706055,1981300,0.0,0.0
2026-01-08 00:00:00-05:00,16.200000762939453,16.260000228881836,16.09000015258789,16.149999618530273,2829300,0.0,0.0
2026-01-09 00:00:00-05:00,16.165000915527344,16.3700008392334,16.059999465942383,16.290000915527344,99480,0.0,0.0
